accounting_date,fiscal_year,fiscal_month,calendar_year,calendar_month,calendar_day,company_code,customer_code,customer_district_code,item_code,business_area_code,item_group_code,item_class_code,item_type,bonus_group_code,environment_group_code,technology_group_code,commission_group_code,reporting_classification,light_source,warehouse_code,abc_class_code,abc_class_volume,business_chain_l1_code,business_chain_l1_name,contact_method_code,salesperson_code,order_type_code,market_segment,value_sales,value_cost,value_quantity,value_price_adjustment,currency,item_source_class,invoice_number,line_number,invoice_date,customer_order_number,order_date,dss_update_time
20130514,2013,11,2013,5,14,205,CUST_000304,200,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000045,NOR,Commercial & Industrial,6.5,2.636,5,0,AUD,,INV_001292,LINE_000014,20130514,ORD_001292,20130513,49:58.7
20130424,2013,10,2013,4,24,205,CUST_000380,200,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,13.0,5.272,10,0,AUD,,INV_000905,LINE_000014,20130424,ORD_000905,20130424,49:58.7
20130207,2013,8,2013,2,7,205,CUST_000599,400,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000067,NOR,Commercial & Industrial,16.2,4.365,10,0,AUD,,INV_001293,LINE_000014,20130207,ORD_001293,20130206,49:58.7
20130121,2013,7,2013,1,21,205,CUST_000600,500,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000059,NOR,Commercial & Industrial,4.37,1.3863,3,0,AUD,,INV_001294,LINE_000014,20130121,ORD_001294,20130121,49:58.7
20130109,2013,7,2013,1,9,205,CUST_000352,400,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,NES,NextGen Electrical Solutions,NA                            ,SP_000020,NOR,Commercial & Industrial,38.88,11.0928,24,0,AUD,,INV_001295,LINE_000014,20130109,ORD_001295,20130108,49:58.7
20130410,2013,10,2013,4,10,205,CUST_000601,200,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000048,NOR,Commercial & Industrial,29.16,8.73,20,0,AUD,,INV_001296,LINE_000014,20130410,ORD_001296,20130409,49:58.7
20130115,2013,7,2013,1,15,205,CUST_000375,400,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000006,NOR,Commercial & Industrial,8.1,2.311,5,0,AUD,,INV_001297,LINE_000014,20130115,ORD_001297,20130114,49:58.7
20130415,2013,10,2013,4,15,205,CUST_000375,400,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000006,NOR,Commercial & Industrial,4.86,1.3095,3,0,AUD,,INV_001298,LINE_000014,20130415,ORD_001298,20130415,49:58.7
20130116,2013,7,2013,1,16,205,CUST_000382,200,ITEM_000060,LMP                           ,LMP05026                      ,LMP05                         ,7,Trade          ,C                             ,219,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,AEG,Aussie Energy Group,NA                            ,SP_000007,NOR,Commercial & Industrial,18.0,3.834,10,0,AUD,,INV_001299,LINE_000014,20130116,ORD_001299,20130115,49:58.7
20130508,2013,11,2013,5,8,205,CUST_000602,400,ITEM_000060,LMP                           ,LMP05026                      ,LMP05                         ,7,Trade          ,C                             ,219,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000067,NOR,Commercial & Industrial,10.8,2.3004,6,0,AUD,,INV_001300,LINE_000014,20130508,ORD_001300,20130507,49:58.7
20130530,2013,11,2013,5,30,205,CUST_000603,200,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000021,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001301,LINE_000014,20130530,ORD_001301,20130522,49:58.7
20130227,2013,8,2013,2,27,205,CUST_000292,300,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,MED,Metro Electrical Distributors,NA                            ,SP_000002,NOR,Commercial & Industrial,67.5,39.98,2,0,AUD,,INV_001302,LINE_000014,20130227,ORD_001302,20130227,49:58.7
20130605,2013,12,2013,6,5,205,CUST_000363,500,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000003,NOR,Commercial & Industrial,472.5,264.4558,14,0,AUD,,INV_001303,LINE_000014,20130605,ORD_001303,20130605,49:58.7
20130521,2013,11,2013,5,21,205,CUST_000556,400,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000006,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001304,LINE_000014,20130521,ORD_001304,20130513,49:58.7
20130521,2013,11,2013,5,21,205,CUST_000405,400,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000020,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001305,LINE_000014,20130521,ORD_001305,20130509,49:58.7
20130517,2013,11,2013,5,17,205,CUST_000604,400,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000018,NOR,Commercial & Industrial,64.12,39.98,2,0,AUD,,INV_001306,LINE_000014,20130517,ORD_001306,20130515,49:58.7
20130530,2013,11,2013,5,30,205,CUST_000605,210,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000012,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001307,LINE_000014,20130530,ORD_001307,20130522,49:58.7
20130521,2013,11,2013,5,21,205,CUST_000606,400,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000078,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001308,LINE_000014,20130521,ORD_001308,20130516,49:58.7
20130529,2013,11,2013,5,29,205,CUST_000607,200,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000010,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001309,LINE_000014,20130529,ORD_001309,20130523,49:58.7
20130520,2013,11,2013,5,20,205,CUST_000608,510,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000059,NOR,Commercial & Industrial,5.16,2.2734,6,0,AUD,,INV_001310,LINE_000014,20130520,ORD_001310,20130502,49:58.7
20130614,2013,12,2013,6,14,205,CUST_000609,600,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,D,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000058,NOR,Commercial & Industrial,8.6,3.775,10,0,AUD,,INV_001311,LINE_000014,20130614,ORD_001311,20130613,49:58.7
20130606,2013,12,2013,6,6,205,CUST_000610,710,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000064,CRD,Commercial & Industrial,-0.86,0.0,0,1,AUD,,INV_001312,LINE_000014,20130606,ORD_001312,20130606,49:58.7
20130408,2013,10,2013,4,8,205,CUST_000611,300,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000033,NOR,Commercial & Industrial,8.6,3.754,10,0,AUD,,INV_001313,LINE_000014,20130408,ORD_001313,20130405,49:58.7
20130118,2013,7,2013,1,18,205,CUST_000612,200,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000062,NOR,Commercial & Industrial,9.36,4.241,10,0,AUD,,INV_001314,LINE_000014,20130118,ORD_001314,20130117,49:58.7
20130516,2013,11,2013,5,16,205,CUST_000613,210,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,UES,Unified Electrical Suppliers,NA                            ,SP_000012,NOR,Commercial & Industrial,5.2,1.8945,5,0,AUD,,INV_001315,LINE_000014,20130516,ORD_001315,20130515,49:58.7
20130614,2013,12,2013,6,14,205,CUST_000614,300,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000033,NOR,Commercial & Industrial,5.16,2.2734,6,0,AUD,,INV_001316,LINE_000014,20130614,ORD_001316,20130613,49:58.7
20130423,2013,10,2013,4,23,205,CUST_000615,600,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,D,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000056,NOR,Commercial & Industrial,10.32,4.5048,12,0,AUD,,INV_001317,LINE_000014,20130423,ORD_001317,20130422,49:58.7
20130116,2013,7,2013,1,16,205,CUST_000246,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000049,NOR,Commercial & Industrial,11.4,5.508,10,0,AUD,,INV_001318,LINE_000014,20130116,ORD_001318,20130115,49:58.7
20130319,2013,9,2013,3,19,205,CUST_000459,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,10.8,5.508,10,0,AUD,,INV_001319,LINE_000014,20130319,ORD_001319,20130319,49:58.7
